calendar_owner_name;calendar_owner_email;start_date;end_date;duration;event;created;organizaer;attendees[email|name|response_status]
2023-02-08 15:00:00;2023-02-08 16:00:00;1.0;[Apresentação] Pagol + Sensedia
2023-02-08 16:00:00;2023-02-08 16:30:00;0.5;[Ailos > Marca Única] Agenda com Sensedia
2023-02-08 16:00:00;2023-02-08 16:30:00;0.5;[Grafeno] - Alinhamento Projeto Sensedia
2023-02-08 16:00:00;2023-02-08 17:00:00;1.0;[GTM IpaaS] - Construção do Offer Definition
2023-02-08 17:00:00;2023-02-08 18:00:00;1.0;Sensedia - CNSeg
2023-02-09 08:45:00;2023-02-09 09:15:00;0.5;Daily | Solutions Team
2023-02-09 09:30:00;2023-02-09 10:00:00;0.5;Renan / Flavio Nunes - Alinhamento e Review Pitch - Desafio #2 - Endred
2023-02-09 11:00:00;2023-02-09 12:00:00;1.0;[Open] Tribo - Acompanhamento semanal
2023-02-09 12:00:00;2023-02-09 13:30:00;1.5;Out of office - Lunch Time
2023-02-09 12:15:00;2023-02-09 13:15:00;1.0;English Class - Fluentia
2023-02-09 13:30:00;2023-02-09 14:30:00;1.0;Rede Flex - Cronograma
2023-02-09 14:30:00;2023-02-09 16:00:00;1.5;Api Platform
2023-02-09 15:00:00;2023-02-09 16:00:00;1.0;iPaaS: Review Deck Sales Enablement w/ Product Team
2023-02-09 16:00:00;2023-02-09 17:00:00;1.0;Open Education Checkpoint
2023-02-09 17:00:00;2023-02-09 18:00:00;1.0;Onboarding dos Estagiários de Sales
2023-02-10 09:30:00;2023-02-10 10:00:00;0.5;[Stone] Alinhamento Open Banking - Reserva #2
2023-02-10 10:00:00;2023-02-10 10:30:00;0.5;[The Bakery] - Desafio 2 - Gravação
2023-02-10 11:00:00;2023-02-10 12:00:00;1.0;WGO Amazing Solutions
2023-02-10 12:00:00;2023-02-10 13:30:00;1.5;Out of office - Lunch Time
2023-02-10 13:30:00;2023-02-10 15:00:00;1.5;Solution Tech Meetings - CS - Vendas em Expand
2023-02-10 15:15:00;2023-02-10 15:45:00;0.5;Bate papo Arquitetura de Dados Grafeno
2023-02-10 16:00:00;2023-02-10 17:00:00;1.0;[OpenEdu] Agenda c/ Ed
2023-02-13 08:45:00;2023-02-13 09:15:00;0.5;Daily | Solutions Team
2023-02-13 09:00:00;2023-02-13 11:00:00;2.0;Garage - FastPays opção 2
2023-02-13 11:45:00;2023-02-13 12:00:00;0.25;1:1 Weekly - Roberta Prado / Flavio Nunes
2023-02-13 12:00:00;2023-02-13 13:30:00;1.5;Out of office - Lunch Time
2023-02-13 15:00:00;2023-02-13 16:00:00;1.0;Weekly - Business Unit - Finance & Oil and Gas - Utilities
2023-02-14 08:45:00;2023-02-14 09:15:00;0.5;Daily | Solutions Team
2023-02-14 09:00:00;2023-02-14 10:00:00;1.0;[Positivo] - Open Education
2023-02-14 10:00:00;2023-02-14 12:00:00;2.0;Garage - FastPays opção 3
2023-02-14 11:30:00;2023-02-14 12:00:00;0.5;Flavio / Renan
2023-02-14 12:00:00;2023-02-14 13:30:00;1.5;Out of office - Lunch Time
2023-02-14 12:15:00;2023-02-14 13:15:00;1.0;English Class - Fluentia
2023-02-14 14:00:00;2023-02-14 14:50:00;0.8333333333333334;[Alelo] - Interno
2023-02-14 14:30:00;2023-02-14 15:00:00;0.5;Validação Produção Cielo x Sicredi 
2023-02-14 15:00:00;2023-02-14 16:30:00;1.5;MASTERCLASS | CUSTOMER JOURNEY - THE REAL SENSEDIA’S VALUE
2023-02-14 16:30:00;2023-02-14 17:00:00;0.5;Livelo - retomada (interna)
2023-02-15 08:00:00;2023-02-15 14:00:00;6.0;Sensedia Day - Qista
2023-02-15 08:45:00;2023-02-15 09:15:00;0.5;Daily | Solutions Team
2023-02-15 10:00:00;2023-02-15 12:00:00;2.0;Kick Off Consulting (online)
2023-02-15 11:00:00;2023-02-15 11:30:00;0.5;Open Finance Strat Sync
2023-02-15 12:00:00;2023-02-15 13:30:00;1.5;Out of office - Lunch Time
2023-02-15 15:00:00;2023-02-15 15:45:00;0.75;Alelo <>Sensedia
2023-02-15 17:00:00;2023-02-15 18:00:00;1.0;[Grafeno] Kickoff Consultoria Sensedia
2023-02-15 17:30:00;2023-02-15 18:00:00;0.5;2W<>Sensedia
2023-02-16 08:45:00;2023-02-16 09:15:00;0.5;Daily | Solutions Team
2023-02-16 10:00:00;2023-02-16 11:00:00;1.0;CNSeg - RFP - Alinhamentos e Definições
2023-02-16 11:00:00;2023-02-16 12:00:00;1.0;[Open] Tribo - Acompanhamento semanal
2023-02-16 12:00:00;2023-02-16 13:30:00;1.5;Out of office - Lunch Time
2023-02-16 12:15:00;2023-02-16 13:15:00;1.0;English Class - Fluentia
2023-02-16 13:00:00;2023-02-16 13:30:00;0.5;[Sheila + Denise + Thiago] - Weekly 
2023-02-16 14:00:00;2023-02-16 15:00:00;1.0;Alinhamento PCM Omni Banco
2023-02-16 14:00:00;2023-02-16 15:00:00;1.0;BANT - Insumos para Evoluir baseado nos Lost de JAN
2023-02-16 14:00:00;2023-02-16 15:00:00;1.0;[RedeFlex] - API Platform + PCI
2023-02-16 15:00:00;2023-02-16 16:00:00;1.0;Well-Being: Saúde Emocional - Síndrome do Impostor e Segurança Psicológica
2023-02-16 16:00:00;2023-02-16 17:00:00;1.0;Open Education Checkpoint
2023-02-16 16:00:00;2023-02-16 16:30:00;0.5;[DaVita] Projeto com Sensedia
2023-02-16 16:30:00;2023-02-16 18:00:00;1.5;RFP CNSEG - Finalizar PT
2023-02-16 17:00:00;2023-02-16 18:00:00;1.0;Open Finance - Contratação API Gateway
2023-02-17 09:00:00;2023-02-17 11:00:00;2.0;Garage - FastPays opção 4
2023-02-17 10:00:00;2023-02-17 11:00:00;1.0;[Open Education] Transfer com Thiago
2023-02-17 11:00:00;2023-02-17 11:30:00;0.5;Alinhamento Parcerias OPB e OPIN
2023-02-17 12:00:00;2023-02-17 13:30:00;1.5;Out of office - Lunch Time
2023-02-17 14:00:00;2023-02-17 15:00:00;1.0;A volta da Stone !!!! 
2023-02-17 14:00:00;2023-02-17 17:00:00;3.0;[Save the Date] Kick Off Solutions (online)
2023-02-20 08:45:00;2023-02-20 09:15:00;0.5;Daily | Solutions Team
2023-02-20 11:45:00;2023-02-20 12:00:00;0.25;1:1 Weekly - Roberta Prado / Flavio Nunes
2023-02-20 12:00:00;2023-02-20 13:30:00;1.5;Out of office - Lunch Time
2023-02-21 08:45:00;2023-02-21 09:15:00;0.5;Daily | Solutions Team
2023-02-21 09:30:00;2023-02-21 10:00:00;0.5;[Sheila + Denise + Thiago] - Weekly 
2023-02-21 11:30:00;2023-02-21 12:00:00;0.5;Flavio / Renan
2023-02-21 12:00:00;2023-02-21 13:30:00;1.5;Out of office - Lunch Time
